Facility name,Username,Channel id,Channel name,Content id,Content title,Time of first interaction,Time of last interaction,Time of completion,Time Spent (sec),Progress (0-1),Content kind
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,3f94390840744f24936a90ee888fa3c4,Apresentação,2020-08-06 12:38:53.245000+00:00,2020-08-06 12:38:59.665000+00:00,,6.1,0.0173,video
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,ebd427e5d1704bbdbcdaee02b67bf4ce,Ferramentas,2020-08-06 12:39:01.363000+00:00,2020-08-06 12:39:12.871000+00:00,,11.2,0.0199,video
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4093ba4a057d4b5fb6882f8ca4037cd1,Miro - parte 1,2020-08-06 12:39:14.642000+00:00,2020-08-06 12:39:19.274000+00:00,,3.8,0.1250,document
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4c4c2bbdd55b49af807d1d06e2f051f7,Jitsi - Videoconferência,2020-08-06 12:39:28.725000+00:00,2020-08-06 12:39:37.893000+00:00,,8.8,0.0000,video
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1d7d23a1c4754d8fac65edb1bdb7dcd7,Google Drive,2020-08-06 12:39:51.499000+00:00,2020-08-06 12:39:53.765000+00:00,,2.0,0.0000,video
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,b49582c002fb4a2d848625f70a6d55f8,Google Apresentação,2020-08-06 12:39:59.481000+00:00,2020-08-06 12:40:01.281000+00:00,,1.5,0.0000,video
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1caa04cc6ef54e86937ea640cdba2eb7,Google Formulário,2020-08-06 12:40:11.450000+00:00,2020-08-06 12:40:13.629000+00:00,,1.9,0.0000,video
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4b5d2fdb872b4e80892567499cbb4f2c,Interatividade,2020-08-06 12:40:35.962000+00:00,2020-08-06 12:40:38.083000+00:00,,1.8,0.0000,video
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,f85ad00049f54881859ba3a8918984f1,Dicas de Gravação,2020-08-06 12:41:05.506000+00:00,2020-08-06 12:41:08.352000+00:00,,2.6,0.0000,video
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1a8d681f324740c6adc176aa9219184b,Ferramentas - 1º Desafio,2020-08-06 12:41:12.723000+00:00,2020-08-06 12:41:14.473000+00:00,,1.5,0.0000,video
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1422a5f3ea37446baf7926cd060cd114,,2020-08-06 12:41:33.083000+00:00,2020-08-06 12:42:21.445000+00:00,,66.9,1.0000,document
,,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,fbcafa0d4a2e4449900bc7dede957df7,Plano de Aula - Equipe Capacitação,2020-08-05 19:33:59.295000+00:00,2020-08-06 18:23:55.281000+00:00,,7975.6,1.0000,document
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-06 17:49:49.927000+00:00,2020-08-06 17:51:35.180000+00:00,,105.0,1.0000,html5
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-06 17:51:56.882000+00:00,2020-08-06 17:58:46.989000+00:00,,409.9,1.0000,html5
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-06 17:59:00.808000+00:00,2020-08-06 18:01:38.565000+00:00,,157.5,1.0000,html5
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-06 18:01:53.009000+00:00,2020-08-06 18:05:05.054000+00:00,,191.9,1.0000,html5
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-06 18:05:21.023000+00:00,2020-08-06 18:06:58.503000+00:00,,97.3,1.0000,html5
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-06 18:36:04.232000+00:00,2020-08-06 18:55:51.458000+00:00,,1185.7,1.0000,html5
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-06 18:56:55.489000+00:00,2020-08-06 19:30:39.190000+00:00,,2022.6,1.0000,html5
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,3d95768e8ca15fcbb4f54d3eb6113a7a,Plantio alternado,2020-08-06 19:30:46.964000+00:00,2020-08-06 19:35:40.790000+00:00,,279.6,1.0000,video
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,3d95768e8ca15fcbb4f54d3eb6113a7a,Plantio alternado,2020-08-06 19:35:43.533000+00:00,2020-08-06 19:35:47.154000+00:00,,1.9,0.0000,video
Associação PiPA,DrycaGiz,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,73e7f17691434cc087fc574fba2fbb7c,Navegação Plataforma,2020-08-06 20:17:46.117000+00:00,2020-08-06 20:28:30.094000+00:00,,606.7,1.0000,video
Associação PiPA,DrycaGiz,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,3f94390840744f24936a90ee888fa3c4,Apresentação,2020-08-06 20:28:30.238000+00:00,2020-08-06 20:28:41.516000+00:00,,10.7,0.0000,video
Associação PiPA,DrycaGiz,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,a42f3832d09e45ada555a7090538c58f,Multimídias - parte 1,2020-08-06 20:29:02.573000+00:00,2020-08-06 20:29:48.654000+00:00,,44.6,0.4975,document
Associação PiPA,DrycaGiz,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,7f8553d0635242b180b88bc739287a2b,Uso Chroma Key,2020-08-06 20:30:06.026000+00:00,2020-08-06 20:30:57.691000+00:00,,48.8,1.0000,video
Associação PiPA,DrycaGiz,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,f85ad00049f54881859ba3a8918984f1,Dicas de Gravação,2020-08-06 20:31:09.081000+00:00,2020-08-06 20:36:21.102000+00:00,,303.8,1.0000,video
Associação PiPA,DrycaGiz,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1a8d681f324740c6adc176aa9219184b,Ferramentas - 1º Desafio,2020-08-06 20:36:27.673000+00:00,2020-08-06 20:42:35.407000+00:00,,348.2,0.9995,video
Associação PiPA,DrycaGiz,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,7f8553d0635242b180b88bc739287a2b,Uso Chroma Key,2020-08-06 20:43:12.683000+00:00,2020-08-06 20:43:26.753000+00:00,,13.5,0.0000,video
Associação PiPA,DrycaGiz,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4b5d2fdb872b4e80892567499cbb4f2c,Interatividade,2020-08-06 20:44:48.254000+00:00,2020-08-06 20:49:37.601000+00:00,,254.1,0.9728,video
Associação PiPA,DrycaGiz,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4b3d5d2acd3b4340a5ad39ffe0d1266f,Gravação de telas - OBS Studio,2020-08-06 20:49:51.444000+00:00,2020-08-06 20:50:07.551000+00:00,,29.9,0.7463,document
Associação PiPA,DrycaGiz,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,7f8553d0635242b180b88bc739287a2b,Uso Chroma Key,2020-08-06 20:50:20.986000+00:00,2020-08-06 20:50:58.296000+00:00,,36.7,0.0000,video
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-06 20:58:38.976000+00:00,2020-08-06 21:03:41.491000+00:00,,302.3,1.0000,html5
,,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,7f8553d0635242b180b88bc739287a2b,Uso Chroma Key,2020-08-06 21:32:29.065000+00:00,2020-08-06 21:33:25.886000+00:00,,55.2,0.4057,video
,,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4b3d5d2acd3b4340a5ad39ffe0d1266f,Gravação de telas - OBS Studio,2020-08-06 21:33:30.141000+00:00,2020-08-06 21:37:07.198000+00:00,,221.2,1.0000,document
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-06 22:23:07.289000+00:00,2020-08-06 22:50:50.641000+00:00,,1660.0,1.0000,html5
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,73e7f17691434cc087fc574fba2fbb7c,Navegação Plataforma,2020-08-06 23:11:17.865000+00:00,2020-08-06 23:19:08.213000+00:00,,466.3,1.0000,video
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,3f94390840744f24936a90ee888fa3c4,Apresentação,2020-08-06 23:19:08.341000+00:00,2020-08-06 23:22:38.115000+00:00,,209.1,1.0000,video
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,ebd427e5d1704bbdbcdaee02b67bf4ce,Ferramentas,2020-08-06 23:22:38.223000+00:00,2020-08-06 23:29:35.282000+00:00,,389.8,1.0000,video
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4093ba4a057d4b5fb6882f8ca4037cd1,Miro - parte 1,2020-08-06 23:29:35.400000+00:00,2020-08-06 23:30:27.253000+00:00,,49.3,1.0000,document
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1422a5f3ea37446baf7926cd060cd114,,2020-08-06 23:30:47.856000+00:00,2020-08-06 23:31:36.215000+00:00,,68.9,1.0000,document
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,2a88530f58dd433c80e8d889c7f4c9b6,Miro - parte 2,2020-08-06 23:31:36.317000+00:00,2020-08-06 23:31:46.360000+00:00,,8.2,0.0000,document
Associação PiPA,TiagoAlmeida,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,7f8553d0635242b180b88bc739287a2b,Uso Chroma Key,2020-08-07 00:29:20.650000+00:00,2020-08-07 00:30:12.873000+00:00,,51.2,1.0000,video
Associação PiPA,TiagoAlmeida,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,f85ad00049f54881859ba3a8918984f1,Dicas de Gravação,2020-08-07 00:30:13.018000+00:00,2020-08-07 00:55:43.806000+00:00,,1530.3,1.0000,video
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-07 14:00:54.717000+00:00,2020-08-07 14:39:28.626000+00:00,,2313.1,1.0000,html5
Associação PiPA,diegominucelli,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,73e7f17691434cc087fc574fba2fbb7c,Navegação Plataforma,2020-08-07 16:06:43.660000+00:00,2020-08-07 16:12:47.182000+00:00,,362.9,1.0000,video
,,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,fbcafa0d4a2e4449900bc7dede957df7,Plano de Aula - Equipe Capacitação,2020-08-07 16:12:31.224000+00:00,2020-08-07 16:13:29.666000+00:00,,53.2,1.0000,document
Associação PiPA,diegominucelli,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,c1634d49b2e2492ea2370f9548da2786,Modelos de Slides,2020-08-07 16:13:03.535000+00:00,2020-08-07 16:13:40.208000+00:00,,52.9,1.0000,document
Associação PiPA,diegominucelli,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,71f0ffe8983a4e9b8eedab6dd6b67cab,Ferramentas - Áudio,2020-08-07 16:13:48.250000+00:00,2020-08-07 16:15:29.455000+00:00,,100.9,1.0000,audio
Associação PiPA,diegominucelli,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4b5d2fdb872b4e80892567499cbb4f2c,Interatividade,2020-08-07 16:15:38.876000+00:00,2020-08-07 16:19:28.773000+00:00,,229.5,1.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,73e7f17691434cc087fc574fba2fbb7c,Navegação Plataforma,2020-08-07 16:15:49.320000+00:00,2020-08-07 16:16:09.121000+00:00,,15.8,0.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,3f94390840744f24936a90ee888fa3c4,Apresentação,2020-08-07 16:16:09.610000+00:00,2020-08-07 16:39:12.528000+00:00,,1380.7,0.0188,video
Associação PiPA,diegominucelli,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,f85ad00049f54881859ba3a8918984f1,Dicas de Gravação,2020-08-07 16:19:36.306000+00:00,2020-08-07 16:24:19.530000+00:00,,283.0,1.0000,video
Associação PiPA,diegominucelli,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,096e5448a6b54e3c9ff821a3ef819075,"Aprendizado Baseado em Projetos - elementos essenciais ""Padrão Ouro""",2020-08-07 16:24:39.784000+00:00,2020-08-07 16:27:56.321000+00:00,,195.9,1.0000,document
Associação PiPA,diegominucelli,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,fbcafa0d4a2e4449900bc7dede957df7,Plano de Aula - Equipe Capacitação,2020-08-07 16:27:57.823000+00:00,2020-08-07 16:29:40.803000+00:00,,102.5,1.0000,document
Associação PiPA,diegominucelli,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,aff15f66949c461a8367bd6c312c6698,Curadoria,2020-08-07 16:29:41.646000+00:00,2020-08-07 16:31:37.015000+00:00,,114.9,1.0000,document
Associação PiPA,diegominucelli,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,096e5448a6b54e3c9ff821a3ef819075,"Aprendizado Baseado em Projetos - elementos essenciais ""Padrão Ouro""",2020-08-07 16:32:01.439000+00:00,2020-08-07 16:32:05.344000+00:00,,3.6,0.0172,document
Associação PiPA,diegominucelli,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,fbcafa0d4a2e4449900bc7dede957df7,Plano de Aula - Equipe Capacitação,2020-08-07 16:32:06.338000+00:00,2020-08-07 16:32:07.952000+00:00,,1.4,0.0460,document
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-07 17:20:52.033000+00:00,2020-08-07 17:36:15.279000+00:00,,923.0,1.0000,html5
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-07 17:46:30.210000+00:00,2020-08-07 17:51:01.754000+00:00,,271.4,1.0000,html5
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,73e7f17691434cc087fc574fba2fbb7c,Navegação Plataforma,2020-08-07 21:06:01.392000+00:00,2020-08-07 21:12:51.878000+00:00,,387.7,1.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,3f94390840744f24936a90ee888fa3c4,Apresentação,2020-08-07 21:12:52.238000+00:00,2020-08-07 21:16:54.045000+00:00,,218.0,0.9827,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,ebd427e5d1704bbdbcdaee02b67bf4ce,Ferramentas,2020-08-07 21:16:54.283000+00:00,2020-08-07 21:19:39.434000+00:00,,164.2,0.0008,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,ebd427e5d1704bbdbcdaee02b67bf4ce,Ferramentas,2020-08-07 21:43:21.471000+00:00,2020-08-07 21:50:24.252000+00:00,,394.0,1.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4093ba4a057d4b5fb6882f8ca4037cd1,Miro - parte 1,2020-08-07 21:50:27.320000+00:00,2020-08-07 21:52:14.759000+00:00,,100.7,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1422a5f3ea37446baf7926cd060cd114,,2020-08-07 21:52:15.254000+00:00,2020-08-07 21:57:11.861000+00:00,,297.0,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1422a5f3ea37446baf7926cd060cd114,,2020-08-07 22:09:57.968000+00:00,2020-08-07 22:14:14.265000+00:00,,245.8,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,2a88530f58dd433c80e8d889c7f4c9b6,Miro - parte 2,2020-08-07 22:26:24.831000+00:00,2020-08-07 22:26:36.824000+00:00,,1.1,0.0182,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,73e7f17691434cc087fc574fba2fbb7c,Navegação Plataforma,2020-08-07 22:26:39.604000+00:00,2020-08-07 22:26:47.641000+00:00,,4.0,0.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,3f94390840744f24936a90ee888fa3c4,Apresentação,2020-08-07 22:26:47.790000+00:00,2020-08-07 22:26:50.541000+00:00,,2.4,0.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,ebd427e5d1704bbdbcdaee02b67bf4ce,Ferramentas,2020-08-07 22:26:51.356000+00:00,2020-08-07 22:26:55.251000+00:00,,2.8,0.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4093ba4a057d4b5fb6882f8ca4037cd1,Miro - parte 1,2020-08-07 22:26:55.396000+00:00,2020-08-07 22:26:57.105000+00:00,,1.9,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1422a5f3ea37446baf7926cd060cd114,,2020-08-07 22:26:57.257000+00:00,2020-08-07 22:27:01.513000+00:00,,4.3,0.2163,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,2a88530f58dd433c80e8d889c7f4c9b6,Miro - parte 2,2020-08-07 22:27:01.550000+00:00,2020-08-07 22:30:47.817000+00:00,,223.3,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,8777907d2f864f52b041d9f3847d0bf6,Videoconferência,2020-08-07 22:30:47.956000+00:00,2020-08-07 22:37:57.841000+00:00,,425.6,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4c4c2bbdd55b49af807d1d06e2f051f7,Jitsi - Videoconferência,2020-08-07 22:37:57.928000+00:00,2020-08-07 22:42:56.811000+00:00,,300.1,1.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,157419a9363e42dd9bd13abd5ff61847,Canva,2020-08-07 22:42:57.167000+00:00,2020-08-07 22:50:48.956000+00:00,,469.2,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1d7d23a1c4754d8fac65edb1bdb7dcd7,Google Drive,2020-08-07 22:50:49.048000+00:00,2020-08-07 22:53:33.448000+00:00,,163.9,1.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,b49582c002fb4a2d848625f70a6d55f8,Google Apresentação,2020-08-07 22:53:33.586000+00:00,2020-08-07 22:56:29.014000+00:00,,174.8,1.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,c1634d49b2e2492ea2370f9548da2786,Modelos de Slides,2020-08-07 22:56:29.850000+00:00,2020-08-07 23:01:02.220000+00:00,,275.0,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1caa04cc6ef54e86937ea640cdba2eb7,Google Formulário,2020-08-07 23:01:02.636000+00:00,2020-08-07 23:01:07.307000+00:00,,3.5,0.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1caa04cc6ef54e86937ea640cdba2eb7,Google Formulário,2020-08-07 23:01:14.300000+00:00,2020-08-07 23:07:11.685000+00:00,,355.5,1.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,a42f3832d09e45ada555a7090538c58f,Multimídias - parte 1,2020-08-07 23:07:11.853000+00:00,2020-08-07 23:10:32.709000+00:00,,184.3,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,6c14045167a0471aa3de5ae9d3355065,Multimídias - parte 1 LINKS,2020-08-07 23:10:35.710000+00:00,2020-08-07 23:18:51.158000+00:00,,495.4,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,71f0ffe8983a4e9b8eedab6dd6b67cab,Ferramentas - Áudio,2020-08-07 23:18:52.060000+00:00,2020-08-07 23:20:27.319000+00:00,,93.5,1.0000,audio
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,74794060ab4c41f0a83eed1d1f14f5bc,Multimídias - parte 2,2020-08-07 23:20:28.162000+00:00,2020-08-07 23:27:37.583000+00:00,,429.6,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,3f94390840744f24936a90ee888fa3c4,Apresentação,2020-08-07 23:27:38.991000+00:00,2020-08-07 23:27:38.991000+00:00,,0.0,0.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4b5d2fdb872b4e80892567499cbb4f2c,Interatividade,2020-08-07 23:27:48.352000+00:00,2020-08-07 23:34:26.370000+00:00,,377.1,1.0000,video
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,459714ba34da4a95ad013d6489caaa0e,Gravação de telas - Loom,2020-08-07 23:34:26.513000+00:00,2020-08-07 23:43:37.221000+00:00,,550.8,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4b3d5d2acd3b4340a5ad39ffe0d1266f,Gravação de telas - OBS Studio,2020-08-07 23:43:37.304000+00:00,2020-08-07 23:56:45.876000+00:00,,788.9,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,5ad23a9846ba448b85c0542ff197c9ef,Gravação de telas - Edição,2020-08-07 23:56:45.955000+00:00,2020-08-08 00:05:28.284000+00:00,,522.4,1.0000,document
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,5ad23a9846ba448b85c0542ff197c9ef,Gravação de telas - Edição,2020-08-08 00:05:34.016000+00:00,2020-08-08 00:21:22.856000+00:00,,954.4,1.0000,document
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-08 02:08:16.540000+00:00,2020-08-08 02:09:37.377000+00:00,,79.9,0.7504,html5
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-08 02:10:09.485000+00:00,2020-08-08 02:10:22.442000+00:00,,12.1,0.0000,html5
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-08 02:11:01.224000+00:00,2020-08-08 02:15:12.865000+00:00,,246.1,1.0000,html5
Associação PiPA,EmillyFernandes,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,5ad23a9846ba448b85c0542ff197c9ef,Gravação de telas - Edição,2020-08-08 11:10:56.062000+00:00,2020-08-08 12:28:02.031000+00:00,,4620.6,1.0000,document
,,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2020-08-08 13:19:19.353000+00:00,2020-08-08 13:57:50.708000+00:00,,2308.7,1.0000,html5
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1422a5f3ea37446baf7926cd060cd114,,2020-08-08 13:57:16.077000+00:00,2020-08-08 14:17:04.422000+00:00,,1187.7,1.0000,document
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,2a88530f58dd433c80e8d889c7f4c9b6,Miro - parte 2,2020-08-08 14:17:04.483000+00:00,2020-08-08 14:17:51.735000+00:00,,46.7,1.0000,document
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,8777907d2f864f52b041d9f3847d0bf6,Videoconferência,2020-08-08 14:17:51.779000+00:00,2020-08-08 14:21:20.082000+00:00,,207.9,1.0000,document
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,4c4c2bbdd55b49af807d1d06e2f051f7,Jitsi - Videoconferência,2020-08-08 14:21:20.155000+00:00,2020-08-08 14:24:45.778000+00:00,,205.2,0.9888,video
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,157419a9363e42dd9bd13abd5ff61847,Canva,2020-08-08 14:24:45.880000+00:00,2020-08-08 14:25:22.598000+00:00,,36.4,1.0000,document
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,1d7d23a1c4754d8fac65edb1bdb7dcd7,Google Drive,2020-08-08 14:25:22.641000+00:00,2020-08-08 14:37:39.840000+00:00,,737.0,1.0000,video
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,b49582c002fb4a2d848625f70a6d55f8,Google Apresentação,2020-08-08 14:37:39.947000+00:00,2020-08-08 14:39:53.901000+00:00,,131.6,0.8283,video
Associação PiPA,BahFilgs,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,c1634d49b2e2492ea2370f9548da2786,Modelos de Slides,2020-08-08 14:40:08.705000+00:00,2020-08-08 14:40:17.282000+00:00,,8.6,0.4287,document
